Id,SalePrice
2734,141221.95292892394
2735,137519.34860731955
2736,139030.1687577415
2737,122423.91245118427
2738,136850.72983812788
2739,160624.8357217395
2740,135497.79803116724
2741,146490.78689155765
2742,153129.1404212221
2743,154702.3779002931
2744,161608.03769733358
2745,135350.4059120957
2746,139253.95753919493
2747,141617.4897034042
2748,119163.11308531012
2749,129533.77803697273
2750,131719.66209016362
2751,134915.34600000927
2752,183520.14847102144
2753,145723.7576160561
2754,216532.3291055859
2755,135685.92552299687
2756,89475.700500651
2757,65682.34770322594
2758,82903.5505858299
2759,157160.24852388125
2760,126803.63427624546
2761,146197.1176409982
2762,145889.18019642582
2763,181106.09102475646
2764,146480.69655028146
2765,283719.0115591898
2766,131496.56065106986
2767,87015.78821525547
2768,128402.63919783742
2769,135059.48130481932
2770,136557.5947676174
2771,106702.25370761684
2772,111856.49553050377
2773,164988.24416397102
2774,143009.95547876574
2775,114184.67109195021
2776,138699.4647675114
2777,144599.6942757659
2778,98836.69619159124
2779,124215.17750557493
2780,93809.6568536426
2781,95041.17522185559
2782,95632.30021020299
2783,96887.8326116661
2784,122007.3880873968
2785,135384.52606044663
2786,64955.49648427399
2787,124598.18738020559
2788,74878.47085583526
2789,167625.28777817622
2790,91456.25523470578
2791,114323.72426294457
2792,56421.332371674194
2793,172362.18216305267
2794,98107.45297483925
2795,121539.77066480908
2796,98633.87034485156
2797,208304.31913259786
2798,105909.61091877156
2799,112180.47851292824
2800,66801.41489255615
2801,105176.55171151602
2802,128684.67497991477
2803,169167.90516833437
2804,130076.07710188473
2805,98303.16154341042
2806,82187.24431891865
2807,161606.16200586245
2808,148316.5064630334
2809,134761.71690831785
2810,125278.69966321377
2811,162283.72334459572
2812,165789.98074420096
2813,156575.09275325044
2814,158472.46397206804
2815,96528.12239681852
2816,232935.43787193706
2817,152145.39154430997
2818,131115.91814189
2819,161409.3037436524
2820,139250.53366524738
2821,105182.10957851617
2822,195910.67434170967
2823,317318.1461648029
2824,185430.96173
2825,146769.65199168478
2826,128617.33100445109
2827,136589.96141536502
2828,228875.20985895165
2829,202209.56654073636
2830,230147.93897911164
2831,174158.72164967243
2832,254134.35242019367
2833,308705.3889046466
2834,224039.7359864139
2835,225749.78033934112
2836,191609.40598478643
2837,149363.95985765927
2838,150832.6421202886
2839,172984.24910760936
2840,202488.75159933994
2841,207038.70545333295
2842,232564.60494287347
2843,150091.8092702677
2844,170410.924587821
2845,120752.19957756075
2846,211595.7269010408
2847,206236.75978510617
2848,216489.0720593903
2849,199230.76563376968
2850,274388.8875420587
2851,219955.4165893169
2852,233036.34504153903
2853,238018.88014015692
2854,138141.68172041542
2855,201120.17091758997
2856,201795.94554399466
2857,187166.0420086193
2858,204074.50128390323
2859,114095.11256763164
2860,129544.19491027795
2861,125394.6904450719
2862,194352.36344654235
2863,127623.21550870422
2864,245723.6598809259
2865,140537.20085482154
2866,142010.86401842468
2867,97408.94957071911
2868,98982.55262601469
2869,101954.11002275917
2870,121100.34041438837
2871,82998.92130420443
2872,49357.96375560993
2873,97619.53950193911
2874,141638.5772141762
2875,116667.95597597062
2876,162609.25730759706
2877,140978.3615780929
2878,157678.8663674574
2879,141297.80745918985
2880,103623.6302766924
2881,143085.7919128259
2882,178222.35497394082
2883,200254.24412569244
2884,198630.7755392783
2885,190145.19401046843
2886,231860.3174702157
2887,93827.91908608681
2888,140140.41930987127
2889,54915.80528380454
2890,77334.31855075399
2891,137963.72495597706
2892,44287.26520859693
2893,75286.52523531951
2894,54634.74759001091
2895,345015.13440188736
2896,290716.697752697
2897,210003.06793317274
2898,148195.7007241337
2899,212176.18882010703
2900,159674.89329885092
2901,208423.53274876045
2902,192273.8050561048
2903,330373.8165205068
2904,355951.0152667904
2905,83579.25032336863
2906,190705.79187410834
2907,111780.8309047272
2908,130663.11866906068
2909,147802.83991290128
2910,78113.1589854076
2911,82389.47365671516
2912,144356.56805655258
2913,82262.81976526852
2914,77496.84084180566
2915,83901.84794821494
2916,82415.60383921729
2917,167926.2331376668
2918,116516.88511681516
2919,219613.55623275542
